,AFG,AHO,ALG,ANZ,ARG,ARM,AUS,AUT,AZE,BAH,BAR,BDI,BEL,BER,BLR,BOH,BOT,BRA,BRN,BUL,CAN,CHI,CHN,CIV,CMR,COL,CRC,CRO,CUB,CYP,CZE,DEN,DJI,DOM,ECU,EGY,ERI,ESP,EST,ETH,EUN,FIJ,FIN,FRA,FRG,GAB,GBR,GDR,GEO,GER,GHA,GRE,GRN,GUA,GUY,HAI,HKG,HUN,INA,IND,IOA,IRI,IRL,IRQ,ISL,ISR,ISV,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KOR,KOS,KSA,KUW,LAT,LIB,LIE,LTU,LUX,MAR,MAS,MDA,MEX,MGL,MKD,MNE,MON,MOZ,MRI,NAM,NED,NEP,NGR,NIG,NOR,NZL,PAK,PAN,PAR,PER,PHI,POL,POR,PRK,PUR,QAT,ROU,RSA,RUS,SCG,SEN,SGP,SLO,SRB,SRI,SUD,SUI,SUR,SVK,SWE,SYR,TAN,TCH,TGA,THA,TJK,TOG,TPE,TTO,TUN,TUR,UAE,UAR,UGA,UKR,URS,URU,USA,UZB,VEN,VIE,WIF,YUG,ZAM,ZIM
1936,0.0,0.0,0.0,0.0,0.16176470588235295,0.0,0.023809523809523808,0.13793103448275862,0.0,0.0,0.0,0.0,0.05785123966942149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16826923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03468208092485549,0.0,0.0,0.0,0.07575757575757576,0.0,0.0,0.15555555555555556,0.0,0.0,0.0,0.16216216216216217,0.13353115727002968,0.0,0.0,0.18275862068965518,0.0,0.0,0.35648148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11813186813186813,0.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19143576826196473,0.0,0.0,0.06149732620320856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15040650406504066,0.0,0.0,0.0,0.3511450381679389,0.1111111111111111,0.0,0.0,0.0,0.0,0.025,0.05741626794258373,0.11538461538461539,0.0,0.0,0.0,0.007142857142857143,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16893732970027248,0.0,0.0,0.16728624535315986,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.19964349376114082,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0
1948,0.0,0.0,0.0,0.0,0.03492063492063492,0.0,0.1553398058252427,0.04953560371517028,0.0,0.0,0.0,0.0,0.1044776119402985,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.09361702127659574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.2,0.0,0.0,0.0,0.030120481927710843,0.0,0.03125,0.0,0.0,0.0,0.0,0.16153846153846155,0.15618661257606492,0.0,0.0,0.09431137724550898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24150943396226415,0.0,0.2247191011235955,0.0,0.02564102564102564,0.012048192771084338,0.0,0.0,0.0,0.0,0.17391304347826086,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06040268456375839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079207920792079,0.0,0.0,0.0,0.18023255813953487,0.0,0.0,1.0,0.0,0.02040816326530612,0.0,0.020833333333333332,0.07692307692307693,0.0,0.1111111111111111,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16580310880829016,0.0,0.0,0.3003412969283277,0.0,0.0,0.16299559471365638,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.12371134020618557,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.32245681381957775,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
1952,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.12578616352201258,0.035256410256410256,0.0,0.0,0.0,0.0,0.04020100502512563,0.0,0.0,0.0,0.0,0.025210084033613446,0.0,0.005050505050505051,0.09813084112149532,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04455445544554455,0.0,0.0,0.0,0.00510204081632653,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.10721649484536082,0.09050772626931568,0.0,0.0,0.07339449541284404,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28415300546448086,0.0,0.1595744680851064,0.0,0.30434782608695654,0.04,0.0,0.0,0.0,0.0,0.1308411214953271,0.5,0.0,0.0759493670886076,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.10996563573883161,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.01282051282051282,0.0,0.0,0.0,0.015037593984962405,0.12844036697247707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11926605504587157,0.0,0.0,0.2071269487750557,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.25942350332594233,0.3333333333333333,0.29981718464351004,0.0,0.015873015873015872,0.0,0.0,0.11822660098522167,0.0,0.0
1956,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.1561771561771562,0.1111111111111111,0.0,0.4,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.18556701030927836,0.19306930693069307,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19095477386934673,0.11827956989247312,0.0,0.0,0.13068181818181818,0.0,0.0,0.15384615384615385,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.3316582914572864,0.0,0.21518987341772153,0.0,0.19230769230769232,0.2,0.0,0.0625,0.0,0.0,0.18333333333333332,0.0,0.0,0.10080645161290322,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660377358490566,0.05263157894736842,0.17721518987341772,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.13768115942028986,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326530612244898,0.0,0.0,0.17562724014336917,0.0,0.0,0.03111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.4186991869918699,0.41379310344827586,0.27850467289719627,0.0,0.0,0.0,0.0,0.3150684931506849,0.0,0.0
1960,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.14465408805031446,0.0375,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.1511627906976744,0.0,0.03535353535353535,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20535714285714285,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.06666666666666667,0.0,0.0,0.06484641638225255,0.03588516746411483,0.0,0.0,0.06542056074766354,0.0,0.0,0.18317757009345795,0.06666666666666667,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.2088607594936709,0.0,0.2653061224489796,0.0,0.16666666666666666,0.0,0.03571428571428571,0.0,0.0,0.0,0.1934782608695652,0.0,0.0,0.08831908831908832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028901734104046242,0.0,0.0,0.0,0.10476190476190476,0.05084745762711865,0.2641509433962264,0.0,0.0,0.0,0.0,0.0955223880597015,0.01834862385321101,0.0,0.0,0.0,0.09615384615384616,0.039473684210526314,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.05363984674329502,0.0,0.0,0.048484848484848485,0.0,0.0,0.10267857142857142,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.140625,0.0,0.016260162601626018,0.0,0.0,0.4178217821782178,0.0,0.2851782363977486,0.0,0.018518518518518517,0.0,0.25,0.0918918918918919,0.0,0.0
1964,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.10837438423645321,0.08585858585858586,0.0,0.16666666666666666,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,0.0,0.18461538461538463,0.0,0.07407407407407407,0.04152249134948097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.08403361344537816,0.14393939393939395,0.0,0.0,0.08196721311475409,0.0,0.0,0.20257234726688103,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.15512465373961218,0.0,0.13392857142857142,0.0,0.018518518518518517,0.02857142857142857,0.0,0.0,0.0,0.0,0.17478510028653296,0.0,0.0,0.11460258780036968,0.0,0.024390243902439025,0.0,0.01171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19411764705882353,0.0,0.05263157894736842,0.0,0.11278195488721804,0.06818181818181818,0.3404255319148936,0.0,0.0,0.0,0.014285714285714285,0.1411042944785276,0.0,0.05,0.0,0.0,0.060836501901140684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575107296137339,0.0,0.0,0.15467625899280577,0.0,0.0,0.27734375,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16216216216216217,0.0,0.0,0.0,0.0,0.387719298245614,0.034482758620689655,0.2859450726978998,0.0,0.0,0.0,0.0,0.0847457627118644,0.0,0.0
1968,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.22077922077922077,0.11695906432748537,0.0,0.0,0.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.12682926829268293,0.07462686567164178,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.04405286343612335,0.0,0.0,0.1717171717171717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.05429864253393665,0.08391608391608392,0.10720562390158173,0.0,0.04846938775510204,0.1345707656612529,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5333333333333333,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.11815561959654179,0.02857142857142857,0.0,0.1640625,0.0,0.24,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020179372197309416,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13855421686746988,0.0,0.0,0.0,0.14507772020725387,0.0875,0.8666666666666667,0.0,0.0,0.0,0.0,0.10632183908045977,0.0,0.0,0.0,0.0,0.1773049645390071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138248847926268,0.0,0.0,0.08389261744966443,0.0,0.0,0.18248175182481752,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.25,0.04,0.0,0.0,0.14285714285714285,0.0,0.38682432432432434,0.0,0.2605421686746988,0.0,0.03333333333333333,0.0,0.0,0.16477272727272727,0.0,0.0
1972,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.07194244604316546,0.037914691943127965,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.09243697478991597,0.027972027972027972,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.10945273631840796,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.011834319526627219,0.0,0.05,0.0,0.0,0.09259259259259259,0.058823529411764705,0.15796897038081806,0.0,0.057539682539682536,0.32695984703632885,0.0,0.0,0.024390243902439025,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.22010869565217392,0.0,0.32558139534883723,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0821256038647343,0.0196078431372549,0.0,0.13817330210772832,0.0,0.17391304347826086,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0035587188612099642,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.027777777777777776,0.25,0.09090909090909091,0.11864406779661017,0.5769230769230769,0.0,0.0,0.0,0.0,0.09710743801652892,0.0,0.16129032258064516,0.0,0.0,0.1423487544483986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07267441860465117,0.0,0.0,0.09059233449477352,0.0,0.0,0.14626865671641792,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.02,0.0,0.0,0.05714285714285714,0.0,0.39907550077041604,0.0,0.2689655172413793,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.07849829351535836,0.042328042328042326,0.0,0.0,0.0,0.0,0.05625,0.05,0.0,0.0,0.0,0.033707865168539325,0.0,0.13175675675675674,0.040625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12371134020618557,0.0,0.0,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.11764705882352941,0.05817174515235457,0.19748653500897667,0.0,0.07801418439716312,0.4503968253968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18900343642611683,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.05555555555555555,0.0,0.09879518072289156,0.0,0.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.10101010101010101,0.0,0.0,0.0,0.1,0.22522522522522523,0.6666666666666666,0.0,0.0,0.0,0.0,0.19261213720316622,0.05555555555555555,0.05,0.008928571428571428,0.0,0.18456375838926176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10160427807486631,0.0,0.0,0.04979253112033195,0.0,0.0,0.09970674486803519,0.0,0.016129032258064516,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.4920863309352518,0.0,0.24822695035460993,0.0,0.017857142857142856,0.0,0.0,0.13970588235294118,0.0,0.0
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.06220095693779904,0.08227848101265822,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.06040268456375839,0.0,0.22033898305084745,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.10619469026548672,0.0,0.08333333333333333,0.0,0.0,0.1,0.12295081967213115,0.06779661016949153,0.0,0.1188118811881188,0.520618556701031,0.0,0.0,0.0,0.09803921568627451,0.0,0.0,0.1,0.0,0.0,0.1598984771573604,0.0,0.20512820512820512,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.1444043321299639,0.09375,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.06289308176100629,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.10940919037199125,0.0,0.04132231404958678,0.0,0.0,0.1784776902887139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06918238993710692,0.0,0.0,0.13870967741935483,0.0,0.041666666666666664,0.1329923273657289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.6286438529784537,0.0,0.1935483870967742,0.0,0.023255813953488372,0.0,0.0,0.2753623188405797,0.0,0.28846153846153844
1984,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.14565826330532214,0.01702127659574468,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.18274111675126903,0.0,0.0,0.13725490196078433,0.0,0.18829516539440203,0.05555555555555555,0.017857142857142856,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.17567567567567569,0.0,0.041666666666666664,0.0,0.006622516556291391,0.0,0.0673758865248227,0.0,0.0,0.0,0.0,0.1657754010695187,0.170316301703163,0.2402315484804631,0.0,0.12436115843270869,0.3142857142857143,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.022222222222222223,0.0,0.0,0.13402061855670103,0.09333333333333334,0.0,0.11363636363636363,0.0,0.04477611940298507,0.0,0.1474820143884892,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.047619047619047616,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19158878504672897,0.0,0.1388888888888889,0.0,0.08296943231441048,0.13450292397660818,0.48484848484848486,0.0,0.0,0.022727272727272728,0.0,0.0,0.0625,0.0,0.03389830508474576,0.0,0.4649122807017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06481481481481481,0.0,0.0,0.18181818181818182,0.1111111111111111,0.0,0.35443037974683544,0.0,0.025,0.0,0.0,0.013888888888888888,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.3916083916083916,0.0,0.425206124852768,0.0,0.06818181818181818,0.0,0.0,0.3271375464684015,0.05555555555555555,0.0
1988,0.0,0.14285714285714285,0.0,0.0,0.07262569832402235,0.0,0.09333333333333334,0.05220883534136546,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.09871244635193133,0.0,0.12312312312312312,0.04184704184704185,0.02564102564102564,0.11764705882352941,0.0,0.0,0.017543859649122806,0.02631578947368421,0.0,0.0,0.0,0.0,0.05343511450381679,0.16666666666666666,0.0,0.0,0.0,0.0,0.014450867052023121,0.0,0.0,0.0,0.0,0.19689119170984457,0.058712121212121215,0.19225037257824143,0.0,0.09523809523809523,0.426,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.13664596273291926,0.06976744186046512,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.018867924528301886,0.07724425887265135,0.12727272727272726,0.0,0.04,0.0,0.10227272727272728,0.0,0.12685337726523888,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.08571428571428572,0.0,0.0,0.012121212121212121,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.2290748898678414,0.0,0.0,0.0,0.17010309278350516,0.183206106870229,0.030303030303030304,0.0,0.0,0.46153846153846156,0.023255813953488372,0.08936170212765958,0.010101010101010102,0.0,0.0,0.0,0.29441624365482233,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.10108303249097472,0.1,0.0,0.1220159151193634,0.0,0.0,0.0463768115942029,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.45807259073842305,0.0,0.23464912280701755,0.0,0.0,0.0,0.0,0.2974137931034483,0.0,0.0
1992,0.0,0.0,0.045454545454545456,0.0,0.012738853503184714,0.0,0.13225058004640372,0.14112903225806453,0.0,0.05555555555555555,0.0,0.0,0.02727272727272727,0.0,0.0,0.0,0.0,0.05622489959839357,0.0,0.05519480519480519,0.12678288431061807,0.0,0.18162393162393162,0.0,0.0,0.01639344262295082,0.0,0.2777777777777778,0.3520408163265306,0.0,0.0,0.08917197452229299,0.0,0.0,0.0,0.0,0.0,0.12027491408934708,0.030927835051546393,0.125,0.3229166666666667,0.0,0.08196721311475409,0.10298507462686567,0.0,0.0,0.08305647840531562,0.0,0.0,0.2789598108747045,0.4878048780487805,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.1089588377723971,0.11764705882352941,0.0,0.039473684210526314,0.06818181818181818,0.024691358024691357,0.0,0.0,0.045454545454545456,0.0,0.10801963993453355,0.06779661016949153,0.0,0.11174242424242424,0.0,0.14545454545454545,0.0,0.14775725593667546,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.19402985074626866,0.15384615384615385,0.04411764705882353,0.06666666666666667,0.0,0.005747126436781609,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.2,0.12457912457912458,0.0,0.1527777777777778,0.0,0.17407407407407408,0.08648648648648649,0.5714285714285714,0.0,0.0,0.047619047619047616,0.025,0.12742382271468145,0.0,0.06918238993710692,0.009345794392523364,0.03333333333333333,0.14402173913043478,0.02127659574468085,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.02666666666666667,0.1111111111111111,0.0,0.10824742268041238,0.0,0.0,0.08393285371702638,0.0,0.015625,0.0,0.0,0.40816326530612246,0.0,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.24586776859504134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.2483221476510067,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26785714285714285,0.0650887573964497,0.0,0.0,0.058823529411764705,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16580310880829016,0.0,0.0,0.08,0.04225352112676056,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17307692307692307,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.1509433962264151,0.0,0.0,0.15894039735099338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.08016877637130802,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
1996,0.0,0.0,0.06382978723404255,0.0,0.09049773755656108,0.05263157894736842,0.24,0.03260869565217391,0.041666666666666664,0.1388888888888889,0.0,0.14285714285714285,0.07407407407407407,0.0,0.0888030888030888,0.0,0.0,0.250996015936255,0.0,0.11602209944751381,0.12254901960784313,0.0,0.2420091324200913,0.0,0.0,0.0,0.07692307692307693,0.23931623931623933,0.3089887640449438,0.0,0.07692307692307693,0.15862068965517243,0.0,0.0,0.03571428571428571,0.0,0.0,0.171875,0.0,0.15789473684210525,0.0,0.0,0.0380952380952381,0.11258278145695365,0.0,0.0,0.06649616368286446,0.0,0.047619047619047616,0.19808306709265175,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.03125,0.1365079365079365,0.13333333333333333,0.018518518518518517,0.0,0.16666666666666666,0.04040404040404041,0.0,0.0,0.02631578947368421,0.0,0.15434782608695652,0.2318840579710145,0.0,0.09375,0.07746478873239436,0.14814814814814814,0.0,0.15827338129496402,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.13580246913580246,0.0,0.05263157894736842,0.06976744186046512,0.06,0.009009009009009009,0.05555555555555555,0.0,0.0,0.0,0.3333333333333333,0.0,0.2,0.2517241379310345,0.0,0.2857142857142857,0.0,0.19827586206896552,0.06976744186046512,0.0,0.0,0.0,0.0,0.05555555555555555,0.10628019323671498,0.022900763358778626,0.1388888888888889,0.01098901098901099,0.0,0.13380281690140844,0.04504504504504504,0.20833333333333334,0.3291139240506329,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.06395348837209303,0.0,0.030612244897959183,0.13304721030042918,0.125,0.0,0.0,0.2,0.034482758620689655,0.0,0.0,0.009345794392523364,0.125,0.019230769230769232,0.09836065573770492,0.0,0.0,0.08333333333333333,0.09686609686609686,0.0,0.0,0.30870083432657924,0.021052631578947368,0.0,0.0,0.0,0.0,0.125,0.0
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.12987012987012986,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.029411764705882353,0.23557692307692307,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19327731092436976,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4393939393939394,0.09433962264150944,0.0,0.0,0.08888888888888889,0.0,0.0,0.20276497695852536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09497206703910614,0.0,0.0,0.053061224489795916,0.017543859649122806,0.0,0.0,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,0.0,0.0,0.2684563758389262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639593908629442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.0,0.0,0.04794520547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.11971830985915492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
